리뷰 번호,리뷰 원문,카테고리
102704,부엌장에 크기 마쳐서 샀는데 딱맞고 좋네요 장도 하얀색기존 냉장고도 햐얀색이라 깔맞춤되서 다 어울리고 마음에 듭니다 4칸 다 다르게 사용할수 있어 다시 신혼으로 돌아간다면 김치냉장고를 사서 미리쓰다가 나중에 냉장고를 사는게 날꺼 같네요 김치냉장고는 다기능이지만 냉장고는 냉장냉동밖에 안되서 신혼때 김치가 너무 익어서 맛없게 먹은적도 많거든요 김치가 많은 편은 아니라 곡식냉장냉동 다용도로 사용할수있어 맨밑에는 곡식 중간 서랍은 김치 양문중 하나는 냉장 또하나는 냉동으로 쓸생각입니다 또 밑에두칸은 서랍형 위에는양문형이라 쓰기도 편하네요 다기능에 쓰기도 편하고 또한 이뿌기까지하니 다 만족합니다 배송도 더 일찍 올수있다했지만 제가 사정이 안되서 뒤로 미뤄서 주말에 받았는데 원하는 날짜에 마쳐서 배송됐고 배송기사님도 친절했습니다 냉장고 두대가 되니 냉장고한개에 꽉꽉 넣던거를 나눠서 여유있게 넣으니 훨씬 뭐가 잘보이고 정리가 잘되네요또 언제 다 채워질지 모르지만요 잘쓰겠습니다,공간효율성and디자인and동작편리성
102705,부모님이 필요하셔서 주문했는데 너무 마음에 들어하시네요제가 봐도 사이즈 좋고 성능 좋고 외관도 고급스워 만족합니다,디자인
102707,배송이 늦어 아쉬운 점이 있었으나 막상 설치되어 보니색깔도 흔한 색이 아니어서 너무 마음이 듭니다디자인도 마음에 듭니다LG 전자제품은  항상 신뢰합니다저희집 모든 전자제품은 LG로   타사대비 잔고장도 없고디자인좋고 모든 면에서 탁월합니다  주문번호,디자인and견고성and디자인and디자인and디자인
102714,배송과 설치 기사님들의 친절함 모두 좋았습니다 냉장고 소음도 적고 11번가에서 잘 산 것 같습니다,소음
102718,lg만 가득한 집에 유일한 삼성 냉장고가 자주 고장나고 속을 썩여 구매한 lg냉장고 깔끔한 화이트가 너무 예쁘고 냉장고 안쪽 공간이 너무 넓고 좋았어요 설치해 주신 LG직원분도 너무 친절하고 빠른 시간에 설치 해 주셔서 너무 좋았습니다 다만 배송이 너무 느리고 처음 말씀하신 날짜에 연차까지 내서 집에서 기다리고 있었는데 오지 않고다행히 근로자의 날에 와서 다행이긴 했습니다만 배송이 좀 아쉽네요 하지만 냉장고가 너무 예뻐서 오는 순간 반해버렸네요 역시 가전은 LG 진짜 좋네요주문번호,공간효율성and디자인and디자인and공간효율성and디자인and디자인
102722,417 주문해서 오늘52 받았습니다 냉장고 자체는 넓고 좋긴 한데 냉장고를 거실로 옮기다가 거실 샤시 부분이 파손되었네요 인테리어 업체에 문의해서 처리해야 되는데 너무 번거롭네요,공간효율성and공간효율성
102723,10년 사용하던게 물이새서 급하게 주문했는데주문하고 이틀만에 배송 해주셔서 너무 좋았어요기사님도 친절하시고 늦은시간까지 고생하시는데감사한 마음에 캔커피 드렸어요스티커도 하나하나 다 떼어주시고꼼꼼하게 냉장고 문 수평도 맞춰주시고제품설명도 잘해주시고 너무 감사했어요냉장고 실물이 훨씬 더 고급스럽고 예뻐서남편도 잘 산것 같다고 칭찬하더라구요크기가 너무 클까봐 걱정했는데 괜찮았어요깊이가 깊어서 많이 들어가겠더라구요소음도 없고 적극 추천합니다결혼하고 삼성냉장고 계속쓰다가 처음으로엘지꺼 사본건데 써보고 좋으면 다른가전제품도엘지로 바꾸려구요,소음and디자인and공간효율성and공간효율성
102724,4월 12일 주문 5월 2일 설치완료 5월 1일 오전 8시에 전화와서 5월 2일 12시로 약속 잡았고 5월 2일 오전 8시20분에 전화와서 일찍 오실 수 있다기에 11시로 약속 변경 약속시간에 엘지 설치기사 두분이 오셔서 5분도 안되서 설치 완료 냉장고 상태 좋고 수평확인 해주셨어요 소리는 크게 모터도는 소리라기보다 우웅나구요 원룸이라 들리는거지 일반 가정집에선 신경 쓰일만한 소리가 아닙니다 잘들리긴 해요 저도 예민한편이라 적응해야하는 부분이라 생각합니다 가격성능 대체적으로 만족합니다 크기도 혼자쓰기에 저한테는 크게 느껴져요 배송기간은 워낙 늦는다고 해서 별로 신경 안쓰였고요 급하지도 않았구요  그냥 맘 놓고 23주 기다리다 보면 옵니다  이쁘고 더 저렴한 브랜드 많지만 엘지 서비스 믿고 산겁니다 역시 가전은 엘지,소음
102725,기대이상 사용하기기편리해요,동작편리성
102727,개인적으로 4도어가 더 편리하다고 생각합니다,동작편리성
102728,히든버튼 혼자 찾다가 다 눌러봤네요버튼도 편하고냉동실 다 서랍처럼 뺄 수 있어서 너무 좋네요안에도 깊어서 진짜 많이들어가고대만족입니다완전 깨끗한 유광 화이트네요,디자인and공간효율성and동작편리성and공간효율성and디자인
102730, 17일주문하고 5월1일배송 주문폭주로 배송지연된다는 문자를 미리 보내와서 느긋하게 기다렸네요  후기보고 가격도 좋아서 흰색으로 구입했어요 밤에보니 펄이 불빛에 반짝거려 은은하니 예쁩니다 기사님들 친절하게도 김냉 자리도 옮겨주셨어요 흰색냉장고가 기사님들도 생소한지 어디서 샀는지얼마줬는지 궁금해하며 선택 잘 했다고 칭찬하시네요 아쉬운 얼음곽은 as센터에 가면 다른 사양으로 구입가능하다고 하니 알아봐야겠어요 4도어가 아직 어색하지만 곧 익숙해지겠지요 스페이스바 문에 각종 소스병을 두었더니 문을 여닫을 때마다 흔들림이 심해 좀 신경이 쓰입니다 2도어처럼 문이 자동으로 닫히지 않고 끝까지 밀어닫아야 하는게 좀 불편합니다 꿈의 4도어 이루었으니 10년이상 고장없이 잘지내기를 바래봅니다,동작편리성and디자인and동작편리성
102731,혼자쓰기엔 여유있게 사용할 수 있어서 맘에듭니다 소음도 거의 없고 배송도 예상보다 빨리 받아서 좋았구요 1인가구에서 사용하기에 정말 최고입니다,소음
102736,큼직해서 좋고  4도어라 좀더 활용도 좋다 우리집 냉장고는 늘 비어있어 좁다는 생각은 안하지만애들 스티커판이라  메탈소재로 깔끔지게 바꾸고싶네,디자인
102741,냉장고 깔끔하고 넘좋아요지금배송받아서  아직 사용전이라 상품평은 담에할께요배송기사님도 친절하시고 좋았읍니다,디자인
102745,부모님댁에 선물로 구입했는데 디자인이며 크기며 제일 마음에 드는건 수납력 어디하나 마음에 안드는점이 없습니다 좋은 제품 구입해서 매우 만족합니다,디자인
102748,제품도 깔끔하고 좋고배송 설치 기사님도 친절 하셔서 좋았습니다,디자인
102750,정수기양문형으로 하려고 하다가상품평보고 고민하다 여기서 4도어로 했는데설치해보고 어제 써보고정말 이걸로 하기 잘했다는 생각이 들었어요일단 화이트라 환하고 깨끗하고상냉장에 반찬 장류 넣으니 꺼내기 쉽고 많이 넣어도 빈자리가 아직도 있어서생각보다 아주 많이 들어가요특히 좋은건 하냉동실인데냉동실이 아래에 있고 슬라이드선반있는게이렇게 정리 잘되고 편한지 몰랐네요저는 양문형 냉장고일때 냉동실안에 넣으면그냥 자꾸 넣고 저장실같이 되어버리는데이건 신기하게 아래에있어 넣은곳이 거의 다 보이고슬라이드라서 넣고 쓰기에 아주 편하네요그리고 예전보다 많이 들어가서 놀랐어요이렇게 편하고 좋은줄 알았으면진작 빨리 살걸 후회도 되고 그러네요근데 급할때 바로 배송이 안되고언제올지 확실히 모른다는게 좀 아쉽네요다른건 넘 좋은데요엘지 배송기사님은 역시나 확실한 설치와 설명가전수거까지 너무 서비스가 좋았어요배송문제만 해결되면아주 좋은 상품이네요,공간효율성and디자인and공간효율성and공간효율성and시인성가독성and공간효율성
102751,저번 냉장고보다 큰것이 아주 좋아요 이쁘기도 하고 기사님들이 아주 친절하시고요,디자인
102753,배송도 일주일만에 왔고 기사님들이 넘 친절하셔서 좋았어요 저는 주말배송받아서 토욜 오후4시쯤 오셨어요 사피아노가 40만원 더 비쌌지만 지문남는게 훨씬 덜해요 더 고급스럽고 광택도 우아합니당일주일 써본결과 냉기도 완전 잘 순환되고 수납공간이 넘 편리하게 구성되있어서 좋아요 매직스페이스는 편한거 알고 샀지만 상냉장방식은 정말 편리하네요 허리구부리지 않고 야채꺼내서 넘 잘보이고 편해요,동작편리성and동작편리성and동작편리성
102754,배송이 5월10일 이후라 하셨는데 주문하고 3일만에 왔습니다 잘 작동되고 디자인도 굿입니다,디자인
102755,냉동고 김치냉장고 먼저주문하고 몇일있다 주문했는데  청오래 기다렸네요물것은 디자인보고 구입한거라 아직은 잘 모르겠어요 일단 세개가 쪼르르있으니 이뿌네요,디자인
102757,이주넘게 기다렸지만 오늘 아침에 받아본 순간 기다림 보람이 있어요 가전을 백색으로 맞추는 중인데 정말 깔끔하고 세련됐어요 수납공간이 많아서 냉장고 내부가 여유로운게 제일 좋네요 배송기사님들 꼼곰하고 정말 친절하셨어여 역시 엘지입니다,공간효율성and공간효율성and디자인
102758,이사하면서 15년만에 냉장고를 바꿨어요 4월30일 배송 원했는데 이사 당일에 배송해주셔서 너무 감사했어요 양문형에 익숙해서 아직 상냉장시스템이 어색하지만 곧 익숙해지겠죠 소음도 없고참 좋습니다  주문번호8,소음and동작편리성
102760,이번에 이사하면서 와인셀러가 필요해서 구입했는데 소음도 없고 디자인도 깔끔해서 너무 맘에 들어요 잘 쓸게요,디자인and소음
102762,월풀꺼 쓰다 고장나서 샀는데 소음도 훨 적고 너무 좋아요,소음
102766,  냉장고 갑자기 고장 나서 주문했는데 주문 다음날 배송 연락와서 깜짝 놀랐어요 우선 빠른 배송 감사 드리고 폐가전도 무료로 수거 해주셨어 좋아요  냉장고 용량이 866L 라서 엄청  큰편이에요  이것 저것  많이 들어 가서 좋고 화이트 라서 깔끔 해서  마음에 드네요  무엇보다  가격이 좋아요 잘 쓸께요,디자인
102767,생각보다 빨리배송 되어서왔구요 냉장고 이쁩니다 오랫동안 쓸수있을꺼같아요,디자인
102768,오늘 배송 받았습니다 개인적으로 메탈보다 하얀게 좋아서 계속 찾았는데 합리적인 가격으로 4도어를 사게되어서 너무 좋아요 배송 기사님들도 너무너무 친절하시고 설치도 깔끔하게 해 주셨어요 매직스페이스도 유용하게 잘 쓰일것같고 이지아이스메이커도 써 보니 개인적으론 냉동 문짝 칸을 차지해서 싫었는데 아이스메이커도 없이 딱 기본에 깔끔하니 좋습니당 주문번호,디자인
102774, mmmaaa2      5월 1일 이사인대 근로자의 날이라서 설치가 될지 의문이었는대 기사님 오셔서 설치 너무 잘해주셨어요 색상 너무 깨끗하고 좋네요 고양이를 키우다보니 털이 많이 날려서 메탈블랙 냉장고보다는 화이트를 찾고 있었는데 이렇게  기능 좋은 화이트 색상을 엄청나게 저렴하게 구매하게 되어 넘다 행복합니다 번창하세요 냉장고가 엄청 큰대 차근차근 채워봐야갰어요,디자인and디자인and디자인
102775,아이다  bomd007 주문번호3안녕하세요414일 주문 후 LG 조립 과부하로 51일 냉장고를받았습니다아쉬운점은 2주이상 늦게 받았던 것임리뷰 작성 후 별품 반드시 주세요LG 및 홈쇼핑 문제로행사기간 41430일 지났음그외 제품은 넓고 화이트 색상 밝고 너무 맘에 듭니다택배 발송 담당자들께서도 친절하고 빠르게 설치되어더 좋은건 같습니다,디자인
