리뷰 번호,리뷰 원문,카테고리
44727,식기세척기가 너무 좋다는 말을 많이 들은지라 롯데 홈쇼핑에서 카드할인까지받고 정말 저렴히 구매하게 되었네요식기세척기가 뭐 그리 필요할까 싶어서 사실 구매를 미루게되었던 것도 사실이었네요근데 이게 왠일저녁마다 밥하고 쉬고 싶어도 쌓여있는 설거지거리를 볼 때마다 한숨 반 짜증반 내고 괜시리 가족들에게 언성만 높이기 일쑤였지요  지금은 5분 만에  그릇들을 정리해 넣고 버튼 하나만 누르면 나에게도 꿈에 그리던 티타임이 생기더라구요그 자체가 제겐 천국이나 다름 없답니다 특히 소음이 거의 없어서 자꾸만 작동이 되나 기계에 귀를  갖다 대곤 하죠이 밖에도 장점은 많으나 다른 분들이 언급하신 부분들이라 저는 패쓰합니다저처럼 망설이시는 분들주저 말고 구입하세요삶의 질이 달라집니다,소음
44737,sk꺼 쓰다가 엘쥐로  교체옴마고장난줄하도 조용해서안돌아가는줄알고열었다 닫았다엄청함기존에 쓰던 sk꺼는 나 세척중이요라고 소리로 알수있었으나이 아이는 아니더이다처음이라 당황은 하였으나매우 만족중외로운 설겆이 시간을세척기 너에게 바톤터치하마,소음
44746,화이트는 온라인전용이에요 앗 몰랐네요  맨하탄 재질은 좋은거 같았는데 같은 재질로 화이트나오면 좋겠어요,촉감
44750,콤팩트하고조용하고아주좋아요,소음
44751,찾아보면 대부분 린스펌프가 문제더군요고객센터에 큰소리도 잘 못내겠고린스안쓰고 걍 써야할까싶어요답글 감사드립니다,유지관리
44765,엘지12인용 그냥 다 좋아요이제 없는건 안되요 단점하나 앞에 액정표시안되서 불편해요,정보성
44773,시댁에 설치해드렸는데 배송이 3주 걸린거 빼고는 만족해요 가격도 청구할인까지해서 저렴하게 잘 산것같아요 스팀기능으로 그릇들이 반짝반짝 광이나고 끝나고 자동 문열림 기능으로 신경쓸것없이 너무 편하고 좋다고 하시네요 설치기사님도 친절하시고 사용법 하나하나 잘 설명해주고 가셨데요식세기하는김에 인덕션도 같이 했더니 주방이 세련되어졌다고 엄청 좋아하시네요 LG가전이라 믿고 구매했고 대만족합니다,동작편리성
44774,소음도 크지않고 생각보다 그릇도 많이 들어갑니다설치 기사님 너무 친절하게 해주셔서 감사합니다  다만 3주정도 기다려야 하는점이 조금 아쉽지만 그래도 설치하고 나니까 너무 편하고 좋습니다,소음and소음
44781,대용량이라 넘 맘에들어요,기타
44788,흰색 식세기 넘 이쁘네요 사야할게한두개가 아니네요,디자인
44790,저도 페트 화이트인데 맨하탄으로 하려구요 실버는 좀 언어율리고 던그레인 유광이라 맨하탄이 어울릴거 같아서요 주방 정면에서 바로 보이진 않게 배치했어요 화이트는 온라인 모델이라 또 좀 찜찜해서,기타
44795,종류도 다양해서 고민많이 하고 식세기는 LG추천 많이해서 고른 상품안이 널찍널찍해서 사용편하고 스팀하면 뽀드득 느낌이 개운하네요잘쓸께요,공간효율성
44803,전 유광 화이트 옆에 블랙  이뻐용,디자인
44817,저도 걸레받이 화이트인데 괜찮아요 생각보다 훨씬 잘 어울릴거에요,디자인
44828,역시 화이트가진리네요너무이뻐요,디자인
44863,저도 한샘씽크대교체하면서 식세기 설치하는데  인덕션위로 안된다고하셔서 고민하는중이였어요  하신거 보니깐 너무 예쁘네요,디자인
44868,정상아닌것같아요 저희집은 돌아가는지도 모르게 조용해요 가끔 물소리정도 기사님 불러보셔요,소음
44884,이쁘네요근데 식세기 위에 인덕션설치 가능한가요식세기도 열이 나고 인덕션도 사용후 밑에 열감이 있던데 궁금하네요,디자인
44892,엄마사드렸는데 너무 좋아하세요 빌트인하니까 깔끔하기도하고 스팀기능도 있으니더더욱 굿굿 역시 식세기는 혁명인듯싶어요,디자인
44898,아상판색 이뻐요,디자인
44901,식세기 정말 좋네요 로고가 벗겨지는건 좀 아쉽지만요,기타
44912,명절 전에 주문해서 설치하는데 15일 정도 걸렸어요lg전자 매장에서도 상담받을때 설치하는데3주 걸린다고 했는데 예상보다는 빨리 받았어요설치하고 두번 사용해 봤는데 조용한 편이예요 새벽에는 소음이 크게 느껴지는데 방에서는 안들리구요 세척력은 좋아요 너무 만족스럽네요 앞으로 식기세척기 없인 못살것 같아요 설치기사님이 린스랑 세제 주셔서 바로 사용해볼 수 있어서 좋았습니다 인덕션 아래에 설치해서 인덕션 올림했는데 괜찮네요,소음
44917,부모님 선물 해드렸는데 너무 좋으시대요 매 끼니마다 돌려도 전기세 걱정 없고 물 절약도 되는데 손 설거지보다 깨끗합니다 스팀 기능도 너무좋고 무엇보다 소음이 정말 없어요,소음
44925,깔끔하고 예뻐용저도공간부족했는데 식세기위에 인덕션되는 군요넘좋은정보입니다 당연히 안되는줄알았어요,디자인and디자인
44957,전 기름은 대충 키친타올로 닦고 음식물을 없게 물로 헹궈서 넣어요 걍 넣어도된다고 홍보하던데 그럼 식세기 안에 음식물 돌아다니고 거름망 청소하기 힘들거같아서요,위생
44966,저도 세제 3분의1 아님 4분의1쓰고 그릇도 비스듬히 세운다고 세우는데 그래요끝나고 보면 식세기 자체에 물이 항상 흥건했던거같아여,기타
44977,작동휴 세제통 버튼이 닫혀있어서 제가 손으로열면 고여있어요 세제가,유지관리
45015,색상이 흰색이라 더 이쁜것 같아요lg기사님도 너무 친절하셨구요,디자인
45051,3단 부럽네요 6인용도 좋은데 12인용은 냄비들어가서 부러워요,공간효율성
45079,저두 안심헹굼 눌렀는데 그래도 한두군데 작은 거품이 보이네요아직 설명서 안읽어봐서 추가는 어찌하는지 몰라요 추가헹굼 해봐야겠네요 넬리 세제 알아볼께요감사해요,위생
45096,에코버 두개정도 얻으러 가보고싶어요  비린네가 안잡히네요,기타
45117,물때없이 묵힌것도 미끄럽지않게멀끔한데 소음까지 없네요끝나고 울리는 알림음은 못줄일까나요,소음and소음and사운드
45130,가끔애벌안하고바로넣고마른밥풀붙은그릇아닌이상잔여물없어요완벽한테트리스에크게신경안쓰고잡히는대로그냥넣고돌립니다편하라고있는기계니편하게쓰기위해조금마음내려놓고써용,위생
45145,처음에 3주 후 배송예정이라도 써 있어서 진짜 오래 걸린다 생각했는데 사전답사는 바로 오시고 설치도 10일만에 되었습니다 디자인도 예쁘고 청구할인이나 적립까지 합하면 가격도 저렴하게 구입했습니다,디자인
45153,저희도 설치 했는데요정말 너무 잘 애용하고 있습니다밤에 식세기기 돌리고 아침에 일어나면 다 되어 있어서 너무 편하네요아주 가끔은 눌러붙어서 설겆이가 안된 부분이 있을때도 있어요,기타
45154,전 뾰송은 물자국 흰자국이 남더라구요 세제는 프로쉬랑 넬리가 뽀독뽀독하더라구요 설정은 자동 안심세척 살균 고온건조 스팀 해서 2시간 50분 나오더구요,위생
45159,저랑 비슷하세요깊이 있는건 덜 마르더라구요 깊은 텀블러같은거요그거 외에는 다 잘마르구요저도 이것저것 설정해서 돌리니까 238 나오더라구요세제는 에브리케  에코버 에코 제로 뽀숑 다 써봤는데 에코 제로로 계속 쓰고 있어요다음번엔 뮬 써보고 싶어요 광고 엄청 하던데 어떤지 모르겠어요,기타
45164,맘에드는 색으로 선택하시면 될꺼같아요 저는 깨끗하게 흰색이 끌리더라구요 주방수납장이랑 색이 딱 맞진않지만그렇다고 이상하진 않아요 3가지색이랑 주방이랑 어울리는 색으로다가선택하셔용,디자인
45172,외관도 깔끔하니 예쁘네요 lg식기세척기렌탈 어떤걸 받을지 못 정했는데 이거랑 같은 걸로 집에 설치하고 있어요,디자인and디자인
45176,오븐장에 이쁘게 들어가요 소음도 생각보다는 적고 자동문열림으로 냄새도 적고요,소음and소음and유지관리
45211,플라스틱 종류에 따라 다르던데요아이컵같은경우는 괜찮은데 엄마김치통 돌리니 살짝 변형됐어요그리고 플라스틱컵 같은경우 물살에날라다녀서 꽉 껴놓던지 덮개같은걸로 막아놔야 되요 전 엘지꺼인데 안그럼 뒤집어져서 물이 한컵 채워져 있더라구요,기타and동작편리성
45214,캠핑용 양녕통이참기름 묻은거라 넣었더니고온에 비틀어졌어요김냉통 뚜껑도 마찬가지고최대한 안넣을려고 해요얇은유리 깨질수있다니 조심하세요,기타
45215,친절한 설명과 깔끔한 설치를 해주셨습니다사용시 상당히 조용하고 인테리어로도 좋네요,소음and디자인
45226,저희집  방금열어보니  동그랗게 잘말려서  채워져있네요 소음은 전혀없어요 돌아기는지도  모를정도로  거의없어요,소음
45231,저도 삼성 써요 저는 0 표시되면 그냥 꺼버리고 문 더 활짝 열어둬서 얼마나 이따 꺼지는지는 못봤네요자동문열림 시간은 그때그때 다르네요 강력건조 옵션하거나 린스없으면 30분 남기도 열리고 코스별로 린스유무에 따라 열리는 시간이 다 랜덤하데요 건조하기 최적화된 시간쯤 열리는거 같아요,정보성
45248,아뇨 물 소리 조금 나도 매우 조용해요 거슬린다거나 하진 않는데,소음
45260,소리 커요   집안 조용할땐 거슬려요,소음
45274,다 틀리네요설치하시는분이 틀려서 그런가봐요 혹시 님도 소음 들리시나요 오늘 애들 학교보내고 돌렸는데 집이 조용해서그런지 세탁기 소리처럼 쏴쏴들리더라구요ᆢ유튜브 리뷰는 그닥 안들린데서요,소음
45277,깔끔한 화이트 예쁘네요,디자인
45284,쿠팡에서 로켓으로 구입했는데써본것중 제일 좋아요얼룩도 안남고 비린내도 안나고 용량도  만족하구 저렴하구요한번써보세요,위생and위생
45294,왜 엘지엘지 하는지 매장가니까 바로 알겠더라구요멘하탄그레이가 젤 핫하고 인기있는색상이라 씨제이에서좋은가격으로 구매했습니다 식세기들이고 손님초대가 즐거워졌어요,디자인
45304,저도삼성 엄마는 스팀있는 엘쥐써요  바구니는삼성께 좋아보이더라구요   엄마껀  레일이  자꾸빠진다고  뽑기잘못하셨나바옹대신 스팀 탐나요 둘다 좋죠  식세기는사랑이쥬,유지관리
45306,저도 sk 썼는데 윗분처럼 냄새때문에 스트레스 많이 받았어요 고무타는 냄새가냄새가 AS기사님 부르려고 통화했더니 원래 그런거라고 쓰다보면 빠진다고 하셔서 그냥 썼는데 오래갔어요 전 빌트인이 어려워 주방 베란다에 놓고 쓰게 됐는데 냄새때문에 다행이다 싶었어요 스트레스 받아서 폭풍검색해보니 다른 브랜드도 정도의 차이가 있지만 난다고 하던데 sk는 견딜 수 없을 정도였어요 냄새 꼭 잘 알아보고 사세요기름기 주방타올로 닦고 음식찌꺼기는 제거해서 넣었는데 세척은 잘 됐어요 네모난 반찬통처럼 생긴건 잘 안닦였어요,기타and위생
45313,이사때문에 구매하게 됐는데 요청날짜보다 일주일정도 늦게 설치 받았지만 장 철거하고 설치한것치고는 빨리 진행되었다고 생각해요가족들이 자주 놀러와서 그릇 많이 사용해도 식세기가 있어서 너무 편해요너무 잘 닦이고 너무 만족스러워요물때가 끼는건 사용하는 세제마다 다른것같아요왜 이제 샀나 싶을정도로 너무 좋아요조용하고 드라마 하나 보고나면 끝나있어요건조기 사고 신세계를 느낀것처럼 식세기도 신세계네요,위생and소음
45321,댓글 감사합니다  댓글 남겨주신거 계속 보면서 드디어 고민끝에 오늘 엘지꺼 구매하고왔어요sk랑 고민하다가 sk 신상은 가격대가 무시무시하더라고요 그가격 줄바엔 더 얹혀서 12인용 가는게 낫다라는 생각으로 좀 낮춰서 봤더니  디자인이 마음에 안들더라고요 결국 자동문열림 포기하고 디자인AS가격 생각해서 구매했어요 설치는 다음주에 된다고하네요얼른 젖병 설거지 지옥에서 벗어나고 싶네요젖병 졸업하면 빨대컵이 기다리고 있다해서 지금은 빨대컵이 1개만있어요 물먹는용도 구매하기 잘한거 같아요,디자인
